id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento,fecha_ultima_compra,frecuencia_tickets,frecuencia_lineas,valor_total,dias_desde_ultima_compra,churn
11850,Felisa Jordá Verdú,33,Masculino,Lima,Miraflores,2022-08-23,App,Inactivo,2025-07-25,3,9,6778.39,159,1
11851,Marianela Vizcaíno Gabaldón,38,Masculino,Lima,Miraflores,2022-06-08,Tienda,Inactivo,2024-05-02,5,14,31169.27,608,1
11852,Ciríaco Canet Ortega,30,Masculino,Lima,Los Olivos,2024-06-29,Tienda,Inactivo,2025-06-08,3,4,8389.04,206,1
11853,Ciriaco Palomino-Tomé,42,Masculino,Arequipa,José Luis Bustamante,2022-07-11,App,Regular,2025-11-27,6,17,14349.91,34,0
11854,Áurea Dominguez,34,Femenino,Piura,Veintiséis de Octubre,2022-04-28,Web,Inactivo,2025-09-08,4,7,5070.51,114,1
11855,Raúl Estrada Giner,27,Masculino,Trujillo,Víctor Larco,2023-11-13,App,Regular,2025-10-04,9,24,22373.71,88,0
11856,Soledad Tamayo,38,Masculino,Cusco,San Sebastián,2023-07-21,,Regular,2025-12-19,4,9,18993.32,12,0
11857,Eligio del Bernal,27,Femenino,Trujillo,El Porvenir,2025-01-27,Tienda,Inactivo,,0,0,0.0,999,1
11858,Vinicio Polo Sanmartín,32,Femenino,Arequipa,Cayma,2022-04-01,App,Alto Valor,2025-11-29,21,55,54054.66,32,0
11859,Olimpia Casanova Bernat,38,Masculino,Lima,Comas,2022-02-04,App,Inactivo,2025-04-17,7,15,12666.99,258,1
11860,Verónica Moliner Barrio,27,Masculino,Piura,Tambogrande,2022-08-24,Web,Inactivo,2025-07-21,4,9,16283.02,163,1
11861,Trinidad Ochoa,27,Femenino,Arequipa,Yanahuara,2022-07-17,Web,Inactivo,2025-05-01,6,15,17417.0,244,1
11862,Amada Gil Lumbreras,36,Femenino,Lima,Los Olivos,2023-03-28,Tienda,Inactivo,,0,0,0.0,999,1
11863,Encarnacion Blázquez-Salcedo,37,Masculino,Trujillo,El Porvenir,2023-03-29,Web,Alto Valor,2025-12-14,14,40,40404.35,17,0
11864,Celso Prat Abril,38,Femenino,Lima,La Molina,2023-05-21,Tienda,Inactivo,2025-06-29,2,5,3609.1,185,1
11865,Felicidad Menendez Páez,52,Otro,Lima,La Molina,2023-11-01,Tienda,Inactivo,2024-12-11,4,10,34404.69,385,1
11866,Ani Expósito Mendizábal,18,Femenino,Piura,Catacaos,2022-04-23,Web,Alto Valor,2025-12-25,10,27,32695.22,6,0
11867,Eric Sureda Quintero,39,Masculino,Lima,Los Olivos,2023-02-02,Tienda,Alto Valor,2025-12-20,10,30,62627.84,11,0
11868,Gerónimo Merino,43,Femenino,Lima,Surco,2022-01-06,Web,Inactivo,2025-07-19,4,16,20787.31,165,1
11869,Bernardino Navarrete Soler,33,Femenino,Piura,Veintiséis de Octubre,2022-09-02,Tienda,Alto Valor,2025-12-08,12,33,48955.69,23,0
11870,Alejandro Montenegro Ayala,58,Femenino,Lima,La Molina,2022-02-07,Tienda,Ocasional,2025-12-30,3,11,12849.51,1,0
11871,Visitación Cardona Quero,24,Femenino,Lima,Miraflores,2022-08-23,Web,Alto Valor,2025-12-27,17,42,57838.71,4,0
11872,César Corominas Zamorano,34,Masculino,Lima,San Miguel,2022-05-13,Tienda,Inactivo,2023-08-28,2,7,4277.18,856,1
11873,Anacleto Blanco Bautista,28,Femenino,Lima,Comas,2023-05-27,Tienda,Ocasional,2025-12-13,1,6,7581.02,18,0
11874,Natalia Gárate Bueno,30,Masculino,Lima,Surco,2022-09-03,Tienda,Inactivo,2025-08-31,6,14,14032.82,122,1
11875,Rolando Cornejo Melero,45,Masculino,Trujillo,Víctor Larco,2023-06-03,Tienda,Alto Valor,2025-11-27,17,47,64933.06,34,0
11876,Chus Zabaleta Infante,40,Femenino,Arequipa,Socabaya,2022-06-13,Tienda,Inactivo,2023-12-04,2,2,451.66,758,1
11877,Luis Ángel Rodriguez Amor,39,Femenino,Lima,Miraflores,2023-01-15,App,Inactivo,2025-03-28,6,11,9120.95,278,1
11878,Paco del Lobato,28,Masculino,Lima,Surco,2023-02-09,Tienda,Alto Valor,2025-11-12,14,37,38070.81,49,0
11879,Laura Tejero-Gimeno,55,Femenino,Lima,San Isidro,2022-09-01,Web,Alto Valor,2025-12-19,22,52,88549.47,12,0
11880,Vilma Rosalva Luna Rozas,18,Femenino,Lima,San Miguel,2023-03-02,Tienda,Inactivo,2025-02-10,3,8,8615.07,324,1
11881,Norberto Ballester-Sánchez,31,Femenino,Arequipa,Cayma,2022-03-17,App,Regular,2025-11-11,6,15,11214.51,50,0
11882,Dafne del Mayo,34,Masculino,Arequipa,José Luis Bustamante,2022-04-07,Tienda,Regular,2025-12-03,7,20,27802.2,28,0
11883,Toribio Sebastián,52,Femenino,Cusco,Santiago,2022-12-24,Tienda,Regular,2025-12-01,8,23,26965.31,30,0
11884,Josefina Quesada Benitez,18,Femenino,Piura,Tambogrande,2022-03-09,App,Inactivo,2024-02-01,2,4,4705.86,699,1
11885,Micaela Echevarría,60,Femenino,Lima,La Molina,2022-10-15,App,Alto Valor,2025-12-25,18,46,67248.77,6,0
11886,Valeria Jordá Vallés,46,Masculino,Lima,La Molina,2024-06-24,Tienda,Inactivo,,0,0,0.0,999,1
11887,María Requena Ocaña,37,Femenino,Trujillo,Trujillo,2023-01-11,Tienda,Alto Valor,2025-12-31,13,34,36409.0,0,0
11888,Conrado Villaverde González,18,Femenino,Arequipa,Paucarpata,2023-02-14,Tienda,Regular,2025-12-15,6,12,12479.05,16,0
11889,Aníbal Calisto Valbuena Piña,42,Masculino,Arequipa,Socabaya,2022-01-14,Tienda,Frecuente,2025-12-22,14,36,19404.96,9,0
11890,Griselda Silvia Doménech Mesa,48,Masculino,Arequipa,Yanahuara,2022-11-02,Tienda,Inactivo,2025-06-06,5,14,24820.29,208,1
11891,Rodrigo Gilabert,50,Masculino,Lima,San Miguel,2022-08-03,Tienda,Regular,2025-12-13,9,23,29844.24,18,0
11892,Bautista Landa Pelayo,28,Masculino,Cusco,Cusco,2023-03-16,,Inactivo,2024-11-26,6,17,19597.05,400,1
11893,Constanza Peláez Tenorio,40,Otro,Arequipa,José Luis Bustamante,2024-01-05,Tienda,Inactivo,,0,0,0.0,999,1
11894,Paulino Silva Arias,53,Masculino,Trujillo,Trujillo,2023-01-10,Web,Inactivo,2025-07-07,5,16,9969.25,177,1
11895,Imelda Alba Morán,18,Masculino,Lima,San Isidro,2023-09-24,Tienda,Inactivo,2024-08-11,3,6,6062.35,507,1
11896,Emilio Custodio Milla Barral,36,Femenino,Lima,Ate,2022-12-07,Tienda,Regular,2025-12-29,9,23,31201.1,2,0
11897,Wálter Catalá Garay,35,Masculino,Arequipa,Cayma,2023-01-06,App,Inactivo,2025-09-04,3,10,6614.63,118,1
11898,Marisa Corbacho Echeverría,54,Femenino,Trujillo,Víctor Larco,2022-02-07,App,Regular,2025-12-28,7,24,25101.41,3,0
11899,Marcelo Kike Collado Oliver,18,Masculino,Lima,La Molina,2022-08-10,Web,Inactivo,2025-04-11,2,5,8066.45,264,1
11900,Fito Dalmau,45,Masculino,Lima,Ate,2022-10-11,App,Inactivo,2024-12-30,3,8,14678.2,366,1
11901,Martina Maldonado-Robles,49,Femenino,Trujillo,Trujillo,2022-11-04,Tienda,Alto Valor,2025-12-21,13,34,36233.46,10,0
11902,Esther del Cámara,49,Femenino,Lima,La Molina,2023-04-10,Web,Regular,2025-11-24,8,25,36610.77,37,0
11903,Cloe Morales Montalbán,52,Masculino,Arequipa,Yanahuara,2022-04-01,Web,Inactivo,2025-09-28,4,11,6122.11,94,1
11904,Ciríaco de Buendía,25,Masculino,Trujillo,Trujillo,2024-09-11,Tienda,Inactivo,,0,0,0.0,999,1
11905,Benigno Arias Moll,32,Femenino,Lima,La Molina,2022-10-02,Tienda,Inactivo,2025-01-10,1,1,3813.28,355,1
11906,Adoración de Carvajal,48,Femenino,Piura,Piura,2022-06-27,App,Inactivo,2024-03-21,2,3,4923.07,650,1
11907,Ovidio Aller Isern,52,Masculino,Cusco,Santiago,2022-11-23,Tienda,Alto Valor,2025-10-31,12,35,62872.78,61,0
11908,Marcia Escribano Murillo,42,Masculino,Lima,San Isidro,2023-04-30,Tienda,Regular,2025-12-25,5,11,10257.52,6,0
11909,Marina Amorós Casas,31,Femenino,Lima,Comas,2022-07-30,Tienda,Inactivo,2025-08-27,5,10,21084.56,126,1
11910,Jose Miguel Meléndez Casanovas,43,Femenino,Trujillo,Huanchaco,2022-01-27,Tienda,Inactivo,2023-12-24,3,10,7777.59,738,1
11911,Pánfilo Pozo Barrio,30,Masculino,Arequipa,Cayma,2022-03-20,Tienda,Frecuente,2025-12-13,11,28,18648.14,18,0
11912,Custodia Hurtado Cruz,35,Femenino,Lima,Comas,2023-09-01,Tienda,Alto Valor,2025-12-18,14,29,33089.29,13,0
11913,Sebastián de Portillo,36,Masculino,Lima,Los Olivos,2024-02-04,Tienda,Inactivo,2024-12-13,2,5,5645.29,383,1
11914,Claudio Nogués Ibarra,32,Femenino,Arequipa,José Luis Bustamante,2022-02-08,Tienda,Alto Valor,2025-12-26,17,51,60841.23,5,0
11915,Begoña Gálvez Porras,31,Masculino,Piura,Veintiséis de Octubre,2022-02-01,App,Inactivo,2025-05-04,3,11,10618.63,241,1
11916,Vito Luz Cardona,32,Femenino,Arequipa,Paucarpata,2022-10-09,Tienda,Inactivo,2025-04-04,6,13,17450.38,271,1
11917,Ismael Alberto Andrés Calvo,50,Femenino,Trujillo,La Esperanza,2023-06-05,Web,Inactivo,2025-04-30,3,6,2642.72,245,1
11918,Marc Dalmau Antón,49,Masculino,Lima,Miraflores,2022-06-07,Web,Inactivo,2025-08-13,5,14,9613.62,140,1
11919,Malena Planas Tejero,20,Femenino,Lima,Ate,2022-02-25,Web,Inactivo,2025-03-17,7,10,18146.95,289,1
11920,Eufemia Tejada Bas,46,Femenino,Arequipa,Yanahuara,2022-12-02,Web,Inactivo,2024-11-27,6,17,13970.51,399,1
11921,Calisto Toro Romeu,47,Masculino,Arequipa,Cercado,2023-07-24,Tienda,Frecuente,2025-12-22,11,33,29763.42,9,0
11922,Genoveva Guardia Yáñez,25,Femenino,Trujillo,La Esperanza,2023-03-31,App,Inactivo,2025-08-28,7,18,15598.99,125,1
11923,Luciano Valle Saldaña,30,Masculino,Cusco,Cusco,2022-08-04,Tienda,Inactivo,2024-08-28,4,8,6400.02,490,1
11924,Marta Virginia Ordóñez Peralta,24,Femenino,Cusco,San Jerónimo,2024-01-26,Tienda,Inactivo,2025-08-23,4,8,8034.66,130,1
11925,Néstor Domínguez-Amores,57,Masculino,Lima,Ate,2022-01-15,Web,Frecuente,2025-12-21,12,33,26949.07,10,0
11926,Abilio Casado Madrid,27,Femenino,Lima,Ate,2022-04-10,Tienda,Regular,2025-11-26,8,26,69077.81,35,0
11927,Rosario Botella-Villalonga,44,Masculino,Lima,Los Olivos,2022-04-09,Web,Alto Valor,2025-12-05,12,32,65796.72,26,0
11928,Sandra Villar Ruano,36,Femenino,Lima,La Molina,2022-10-27,Tienda,Inactivo,2025-09-24,4,7,11806.62,98,1
11929,Concha Cayetana Coll Ferrándiz,40,Masculino,Piura,Piura,2022-01-01,Tienda,Regular,2025-12-22,5,15,28575.06,9,0
11930,Juan Luis Alberola-Blázquez,26,Femenino,Piura,Castilla,2023-07-28,Tienda,Regular,2025-12-15,9,23,17035.86,16,0
11931,Ciríaco Olegario Oller Amores,58,Femenino,Cusco,Santiago,2022-01-16,Tienda,Inactivo,2024-01-25,1,1,328.64,706,1
11932,Tomás Mendoza Iglesia,42,Masculino,Lima,Surco,2023-10-06,App,Regular,2025-12-22,4,14,10769.11,9,0
11933,Jose Carlos Berrocal-Narváez,18,Femenino,Cusco,San Sebastián,2022-04-08,App,Inactivo,2024-04-26,1,2,2112.4,614,1
11934,Marisa Olmo Coello,47,Masculino,Cusco,San Sebastián,2023-07-10,Web,Inactivo,2024-11-03,2,3,2664.51,423,1
11935,Edmundo Herrero Solé,37,Masculino,Lima,La Molina,2022-08-27,Tienda,Frecuente,2025-12-16,11,31,25244.1,15,0
11936,Clotilde Ros,18,Femenino,Arequipa,Cercado,2022-02-14,Web,Alto Valor,2025-12-22,11,30,48296.61,9,0
11937,Seve del Zamora,68,Femenino,Arequipa,Socabaya,2023-06-13,Tienda,Frecuente,2025-12-26,10,33,15592.81,5,0
11938,Ruth Trujillo Figuerola,66,Masculino,Arequipa,Cayma,2022-07-18,Tienda,Inactivo,2025-07-01,15,49,49088.93,183,1
11939,Benigno Malo-Laguna,32,Masculino,Arequipa,José Luis Bustamante,2022-01-01,Web,Regular,2025-12-19,8,14,11145.74,12,0
11940,Isaura Nieto Moraleda,38,Femenino,Lima,Ate,2022-11-20,App,Inactivo,2025-09-30,6,11,14371.72,92,1
11941,Nando Torrent Casas,47,Femenino,Trujillo,Víctor Larco,2023-01-25,Tienda,Inactivo,2025-07-09,6,14,20903.07,175,1
11942,Benito Ojeda Fuentes,18,Femenino,Piura,Veintiséis de Octubre,2022-10-07,Tienda,Inactivo,2025-07-31,8,20,10337.42,153,1
11943,Iván Ferreras Salgado,53,Masculino,Trujillo,La Esperanza,2024-06-14,Web,Inactivo,2024-12-16,1,3,15166.19,380,1
11944,Balduino Benet-Lumbreras,67,Femenino,Lima,Surco,2024-01-15,Tienda,Inactivo,2025-07-24,3,5,5776.64,160,1
11945,Mireia Ródenas-Macías,25,Masculino,Lima,Ate,2022-04-20,Tienda,Inactivo,2024-05-30,1,1,2519.98,580,1
11946,Rodrigo Montserrat Uría,18,Femenino,Lima,La Molina,2023-08-17,Tienda,Inactivo,,0,0,0.0,999,1
11947,Prudencia Reig Morillo,30,Femenino,Lima,La Molina,2024-07-29,App,Inactivo,2024-10-25,1,1,1871.52,432,1
11948,Eutropio Téllez Heredia,34,Femenino,Cusco,Wanchaq,2022-09-08,Web,Inactivo,2024-07-13,5,10,25263.51,536,1
11949,Oriana Duran Maestre,59,Femenino,Lima,Ate,2023-07-04,Tienda,Inactivo,2024-12-30,5,8,7582.41,366,1
11950,Jenaro Prieto Valls,45,Masculino,Piura,Piura,2022-09-09,App,Regular,2025-12-04,6,17,12326.79,27,0
11951,María Jesús Meléndez-Santana,33,Femenino,Arequipa,Cayma,2022-11-18,App,Inactivo,2025-07-20,12,36,53236.89,164,1
11952,Iris Montaña Franch,30,Femenino,Lima,La Molina,2022-05-18,Tienda,Inactivo,2024-07-28,1,2,92.83,521,1
11953,Rogelio Cueto-Mármol,38,Femenino,Cusco,Cusco,2023-09-12,Tienda,Inactivo,2025-08-18,4,5,1703.83,135,1
11954,Teresita de Iborra,65,Femenino,Trujillo,La Esperanza,2023-01-09,Tienda,Inactivo,2023-12-06,2,6,5593.22,756,1
11955,Marisol Guerrero,38,Masculino,Lima,Los Olivos,2022-09-19,App,Inactivo,2025-07-23,4,11,14535.41,161,1
11956,Liliana Valcárcel Balaguer,18,Masculino,Trujillo,Trujillo,2023-08-05,Tienda,Inactivo,2025-05-23,2,9,16271.46,222,1
11957,Anunciación del Peiró,41,Femenino,Arequipa,Cercado,2022-06-29,App,Inactivo,2023-12-30,4,11,22910.56,732,1
11958,Cebrián Redondo Alcántara,48,Femenino,Lima,Miraflores,2022-05-11,Tienda,Inactivo,2025-06-07,8,15,16540.27,207,1
11959,Remedios Garrido Palau,29,Masculino,Lima,La Molina,2023-02-20,Tienda,Inactivo,2024-12-16,3,5,2146.41,380,1
11960,Manuela Soriano Quevedo,46,Masculino,Trujillo,La Esperanza,2024-06-26,Tienda,Inactivo,2025-07-17,3,6,6957.57,167,1
11961,Nayara Farré-Roca,19,Femenino,Lima,San Miguel,2023-08-06,Tienda,Regular,2025-12-27,8,22,28698.69,4,0
11962,Pepita Palacios Hernández,43,Masculino,Lima,San Isidro,2023-05-28,Tienda,Inactivo,2025-08-26,5,9,5386.0,127,1
11963,Dolores Oliver Castañeda,53,Masculino,Trujillo,El Porvenir,2023-12-19,Web,Inactivo,2025-07-04,4,11,10217.19,180,1
11964,Faustino de Frutos,44,Masculino,Lima,Surco,2022-07-17,Tienda,Inactivo,2024-04-22,3,11,14716.95,618,1
11965,Débora Almagro-Asensio,41,Masculino,Piura,Piura,2022-05-02,Tienda,Inactivo,2025-07-16,3,11,15672.21,168,1
11966,Berto Cabañas Cerdán,37,Femenino,Lima,Miraflores,2022-11-21,Tienda,Alto Valor,2025-11-26,11,36,52278.77,35,0
11967,Cecilia Gaya-Blanch,47,Femenino,Piura,Piura,2022-09-04,Tienda,Regular,2025-12-28,8,17,27532.77,3,0
11968,Abel Riera Gallo,52,Femenino,Lima,Surco,2023-04-02,App,Alto Valor,2025-12-17,14,40,53554.81,14,0
11969,Baltasar del Benavent,44,Masculino,Lima,Miraflores,2022-08-21,Web,Inactivo,2025-01-13,4,13,17072.39,352,1
11970,Albina Chita Molina Montaña,47,Femenino,Cusco,Wanchaq,2023-04-11,Web,Inactivo,2024-12-14,8,22,22890.73,382,1
11971,Jacobo Marí Aller,37,Femenino,Trujillo,Moche,2022-05-01,Tienda,Regular,2025-10-10,8,25,26065.45,82,0
11972,Ana Sofía del Bermúdez,35,Masculino,Trujillo,El Porvenir,2025-03-08,App,Inactivo,2025-09-20,3,7,7320.07,102,1
11973,Melania Garriga,18,Femenino,Trujillo,La Esperanza,2022-04-15,Tienda,Inactivo,2025-07-14,6,13,17729.2,170,1
11974,Febe Delia Porta Aguiló,20,Femenino,Lima,La Molina,2022-05-01,Tienda,Inactivo,2025-09-10,5,14,7037.07,112,1
11975,Liliana Lladó Gomez,21,Masculino,Piura,Tambogrande,2022-02-22,App,Alto Valor,2025-12-14,12,37,46749.67,17,0
11976,Evaristo de Cabanillas,50,Masculino,Arequipa,José Luis Bustamante,2022-11-19,Tienda,Inactivo,2024-07-01,3,10,5004.77,548,1
11977,Marc Mora Acero,18,Masculino,Cusco,San Jerónimo,2022-05-04,Tienda,Inactivo,2025-05-03,6,21,18548.42,242,1
11978,Mariana Roma Pagès,24,Masculino,Trujillo,Trujillo,2023-05-11,Tienda,Frecuente,2025-12-20,13,32,30208.93,11,0
11979,Haroldo Narváez Castells,34,Femenino,Lima,San Miguel,2022-11-16,Tienda,Alto Valor,2025-12-20,15,38,73064.38,11,0
11980,Timoteo Tirado-Puerta,36,Femenino,Trujillo,Moche,2022-10-10,Tienda,Inactivo,2025-09-04,7,17,16448.37,118,1
11981,Gerónimo Barranco Serrano,39,Masculino,Piura,Catacaos,2022-05-06,App,Alto Valor,2025-12-30,20,54,48641.15,1,0
11982,Dulce Carpio Lledó,18,Masculino,Trujillo,La Esperanza,2022-06-13,App,Regular,2025-12-04,7,17,24964.16,27,0
11983,Ambrosio Fuertes,33,Masculino,Cusco,Wanchaq,2022-11-03,App,Regular,2025-12-10,7,14,11571.69,21,0
11984,José Bauzà Cuéllar,53,Masculino,Arequipa,Cayma,2023-02-16,Web,Inactivo,2025-08-21,10,18,18402.03,132,1
11985,Evita Uriarte Bautista,41,Femenino,Trujillo,Víctor Larco,2022-08-06,App,Inactivo,2024-03-09,2,2,493.9,662,1
11986,Federico Manzanares Cuesta,28,Femenino,Piura,Piura,2022-10-19,Tienda,Inactivo,2024-11-03,2,6,5658.44,423,1
11987,Cruz Donoso,45,Femenino,Arequipa,José Luis Bustamante,2022-09-21,App,Inactivo,2025-09-21,5,19,15880.34,101,1
11988,Elisabet Llopis Pardo,27,Masculino,Lima,Comas,2023-01-06,Web,Frecuente,2025-12-12,11,22,24088.99,19,0
11989,Leonel Royo,39,Femenino,Lima,San Isidro,2022-03-28,App,Alto Valor,2025-12-09,13,34,44446.77,22,0
11990,Etelvina Paniagua Girón,38,Femenino,Arequipa,José Luis Bustamante,2022-11-07,App,Inactivo,2025-09-23,5,16,13164.16,99,1
11991,Macarena de Nicolau,49,Femenino,Lima,San Isidro,2022-09-04,Tienda,Alto Valor,2025-12-12,12,34,31706.11,19,0
11992,Martina Duarte Mayoral,35,Masculino,Trujillo,La Esperanza,2023-09-22,App,Regular,2025-12-18,9,25,23742.81,13,0
11993,Angelita Castells Serra,18,Femenino,Piura,Catacaos,2022-03-19,App,Inactivo,2025-08-31,7,21,22098.88,122,1
11994,Emilia Jiménez Torrent,18,Masculino,Cusco,Cusco,2022-09-13,Tienda,Alto Valor,2025-11-29,19,44,50849.26,32,0
11995,Lisandro Belda,39,Masculino,Piura,Catacaos,2022-10-31,Tienda,Regular,2025-10-04,7,17,20198.03,88,0
11996,Azeneth Paniagua Manzano,40,Masculino,Arequipa,Cercado,2023-01-08,Tienda,Inactivo,,0,0,0.0,999,1
11997,Guillermo Piñeiro Hoyos,51,Masculino,Lima,Ate,2023-06-19,App,Ocasional,2025-12-29,2,5,4113.29,2,0
11998,Florencio Polo Aguirre,36,Masculino,Cusco,San Sebastián,2023-09-24,App,Regular,2025-12-21,6,16,15894.15,10,0
11999,Lalo Puig Perera,23,Femenino,Piura,Veintiséis de Octubre,2023-02-18,App,Alto Valor,2025-12-25,16,44,35477.06,6,0
12000,Albert Ugarte Alemán,28,Femenino,Lima,Comas,2022-11-06,Tienda,Regular,2025-12-19,7,20,45747.3,12,0
12001,Balduino Ruano Vendrell,57,Masculino,Cusco,San Jerónimo,2022-12-30,Web,Inactivo,2024-07-10,2,4,2073.39,539,1
12002,Haroldo Cosme Manjón Palau,34,Masculino,Lima,San Isidro,2023-03-16,Tienda,Inactivo,2025-07-07,4,13,6166.31,177,1
12003,Itziar Boada-Torre,50,Femenino,Trujillo,Moche,2022-06-09,Tienda,Regular,2025-11-27,6,16,15759.64,34,0
12004,Benito Casals Montserrat,42,Masculino,Arequipa,Cercado,2023-09-28,Web,Inactivo,2024-07-19,2,4,3610.45,530,1
12005,José María Olmedo Losada,45,Femenino,Cusco,San Sebastián,2022-03-17,Tienda,Inactivo,2025-07-23,15,44,71623.11,161,1
12006,Sigfrido Martinez Zabala,58,Masculino,Cusco,San Jerónimo,2022-01-27,Web,Inactivo,2025-08-09,4,14,20965.3,144,1
12007,Rico de Valle,18,Masculino,Lima,Surco,2024-10-02,,Inactivo,,0,0,0.0,999,1
12008,Lourdes León Pombo,33,Femenino,Lima,Los Olivos,2022-12-27,Tienda,Inactivo,2024-12-30,6,17,27089.02,366,1
12009,Sandra Manzanares Cabello,52,Femenino,Cusco,Santiago,2022-08-20,Tienda,Inactivo,2025-07-08,7,15,25165.5,176,1
12010,Néstor Josep Mendoza Paredes,29,Femenino,Cusco,Santiago,2022-07-16,Tienda,Inactivo,2024-12-17,7,20,17154.2,379,1
12011,Marcelo del Antón,30,Masculino,Lima,San Miguel,2023-01-02,App,Inactivo,2024-12-17,3,10,11488.51,379,1
12012,Julieta Casandra Andres Perera,41,Femenino,Piura,Tambogrande,2022-07-14,Tienda,Inactivo,2025-09-08,8,19,7873.8,114,1
12013,Judith del Arias,29,Femenino,Lima,La Molina,2022-01-16,Web,Frecuente,2025-12-28,12,30,25966.86,3,0
12014,Isidro Carreño Andreu,37,Femenino,Lima,Los Olivos,2022-01-30,Tienda,Alto Valor,2025-12-03,12,37,33627.53,28,0
12015,Rosenda Cintia Abad Huguet,39,Femenino,Lima,Miraflores,2022-12-03,Tienda,Ocasional,2025-12-27,3,7,19096.73,4,0
12016,Eloísa Uribe Pont,45,Femenino,Lima,Ate,2022-07-23,Tienda,Inactivo,2025-07-09,4,7,1087.64,175,1
12017,José Mari Montenegro Duran,20,Femenino,Piura,Castilla,2022-01-02,Web,Alto Valor,2025-12-23,12,36,45929.57,8,0
12018,Olga de Losa,38,Masculino,Piura,Castilla,2022-06-06,Tienda,Frecuente,2025-11-04,11,31,25005.6,57,0
12019,Cruz Bolaños Bueno,51,Masculino,Lima,La Molina,2022-08-01,Tienda,Inactivo,2025-06-07,4,17,10964.4,207,1
12020,Alberto Ríos Beltran,55,Masculino,Cusco,San Jerónimo,2023-06-28,App,Alto Valor,2025-12-15,15,43,62644.7,16,0
12021,Josefa Cuesta Abella,33,Femenino,Arequipa,Cayma,2022-07-27,Tienda,Inactivo,2025-08-31,4,16,40597.45,122,1
12022,María Aznar Fabregat,18,Masculino,Lima,San Isidro,2023-02-05,Web,Inactivo,2024-11-03,6,16,27237.03,423,1
12023,Martin Tadeo Cazorla Infante,35,Femenino,Lima,San Miguel,2022-06-26,Web,Regular,2025-12-29,8,22,31335.35,2,0
12024,Blas Cabrero Aragonés,24,Femenino,Lima,Comas,2022-05-10,Web,Regular,2025-12-17,9,27,17988.8,14,0
12025,Modesto Perea-Ribera,30,Femenino,Lima,Comas,2023-01-24,Tienda,Inactivo,2024-11-05,4,12,12202.22,421,1
12026,Horacio Alemán Rodrigo,38,Masculino,Piura,Tambogrande,2023-02-04,Web,Frecuente,2025-12-20,16,35,28935.49,11,0
12027,Casemiro Haro Manjón,47,Femenino,Lima,Ate,2022-06-23,Tienda,Alto Valor,2025-12-28,13,37,60276.58,3,0
12028,Zoraida Merino,47,Femenino,Lima,San Isidro,2022-10-25,Web,Regular,2025-12-15,7,20,25250.57,16,0
12029,Morena Olmedo Prats,21,Femenino,Lima,Ate,2023-04-12,App,Regular,2025-12-16,4,13,12948.57,15,0
12030,Fabricio de Font,31,Femenino,Trujillo,Trujillo,2022-07-02,Tienda,Frecuente,2025-12-18,15,35,23503.7,13,0
12031,Manu Gálvez Nicolás,48,Masculino,Lima,Surco,2023-04-06,Web,Inactivo,2024-02-24,2,7,5129.68,676,1
12032,Remedios Flores Pujol,39,Femenino,Trujillo,Trujillo,2023-06-08,Web,Regular,2025-10-09,4,10,9503.31,83,0
12033,Trinidad Valle Cabello,42,Femenino,Piura,Castilla,2022-05-11,Web,Inactivo,2025-05-02,6,15,32026.25,243,1
12034,Marino Bermúdez,59,Masculino,Trujillo,Trujillo,2022-12-28,Tienda,Alto Valor,2025-11-26,10,29,36939.58,35,0
12035,Augusto Ángel Cueto,31,Masculino,Arequipa,Paucarpata,2022-08-16,Tienda,Regular,2025-12-28,6,14,27951.47,3,0
12036,Graciela Taboada Sosa,44,Masculino,Lima,La Molina,2023-10-09,Tienda,Inactivo,2025-05-24,2,3,6658.73,221,1
12037,Loida del Suárez,44,Femenino,Piura,Piura,2022-12-11,App,Inactivo,2023-12-24,5,11,6261.47,738,1
12038,María Luisa Amigó Aguilar,41,Femenino,Cusco,Cusco,2022-08-31,Web,Regular,2025-12-17,5,10,19636.5,14,0
12039,Marisa Ugarte Palomino,42,Femenino,Arequipa,José Luis Bustamante,2022-06-20,,Inactivo,2025-08-16,3,7,5700.36,137,1
12040,Candelaria Pizarro Clemente,34,Masculino,Lima,Comas,2022-11-18,Tienda,Inactivo,2025-04-23,5,14,15171.51,252,1
12041,Carla Lillo,42,Femenino,Piura,Veintiséis de Octubre,2022-11-04,Web,Inactivo,2025-04-23,4,7,13269.14,252,1
12042,Ciro Iriarte Cuéllar,46,Masculino,Lima,Comas,2022-07-20,Tienda,Inactivo,2024-09-04,4,11,5591.98,483,1
12043,Olivia Araceli Camino Cobos,45,Femenino,Lima,Miraflores,2023-03-17,Tienda,Regular,2025-11-04,8,15,22914.85,57,0
12044,Narciso Granados Losa,38,Femenino,Lima,La Molina,2023-01-06,Tienda,Regular,2025-12-30,6,15,40301.42,1,0
12045,Eva Conesa Carrera,47,Masculino,Piura,Castilla,2022-05-06,Tienda,Alto Valor,2025-12-16,18,51,56974.1,15,0
12046,Valeria Reina Ibañez,18,Femenino,Lima,Los Olivos,2022-01-25,Web,Regular,2025-11-25,8,23,29550.55,36,0
12047,Paulina del Vera,38,Masculino,Lima,Miraflores,2022-02-05,Web,Alto Valor,2025-12-27,16,41,63879.15,4,0
